book_tod,book_dow,book_category,book_staff,last_category,last_staff,last_day_services,last_receipt_tot,last_dow,last_tod,last_noshow,last_prod_flag,last_cumrev,last_cumbook,last_cumstyle,last_cumcolor,last_cumprod,last_cumcancel,last_cumnoshow,noshow,recency
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,BECKY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,1,0
afternoon,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,SINEAD,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,TANYA,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,JJ,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
afternoon,Wed,STYLE,KELLY,NA,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0
evening,Fri,COLOR,BECKY,COLOR,BECKY,0,0,Thurs,,1,0,0,2,1,1,0,2,2,0,1
evening,Fri,COLOR,JOANNE,COLOR,JOANNE,2,50,Tues,afternoon,0,0,722,14,9,5,4,5,3,0,24
evening,Fri,COLOR,JOANNE,COLOR,JOANNE,2,187,Thurs,evening,0,1,426,6,3,3,5,0,0,0,29
evening,Thurs,COLOR,JOANNE,COLOR,JOANNE,1,70,Sat,afternoon,0,0,210,3,1,2,2,0,0,0,40
evening,Thurs,COLOR,JOANNE,COLOR,JOANNE,3,125,Sat,afternoon,0,1,225,5,2,2,5,0,0,0,26
evening,Thurs,COLOR,JOANNE,COLOR,KELLY,2,147,Tues,evening,0,1,147,2,1,1,2,0,0,0,65
evening,Thurs,COLOR,JOANNE,COLOR,JOANNE,2,155.45,Sat,morning,0,1,239,4,2,2,3,0,0,0,33
evening,Tues,COLOR,BECKY,COLOR,BECKY,2,75,Fri,evening,0,1,75,4,2,2,2,2,2,0,74
evening,Tues,COLOR,JOANNE,COLOR,JOANNE,2,190,Tues,evening,0,1,190,2,1,1,2,0,0,0,63
evening,Tues,COLOR,JOANNE,COLOR,JOANNE,2,120,Sat,afternoon,0,1,202,4,3,1,2,0,0,0,52
evening,Tues,COLOR,JOANNE,COLOR,JOANNE,2,180,Fri,afternoon,0,1,180,2,1,1,2,0,0,0,39
evening,Thurs,MISC,JJ,COLOR,JOANNE,2,242,Sat,morning,0,1,324,3,2,1,2,0,0,0,26
evening,Wed,MISC,JOANNE,COLOR,JOANNE,2,122,Tues,evening,0,1,930,17,12,5,9,2,0,1,15
evening,Wed,MISC,JJ,COLOR,JOANNE,2,122,Tues,evening,0,1,930,17,12,5,9,2,0,1,15
evening,Fri,STYLE,JJ,COLOR,JJ,2,85,Wed,evening,0,1,85,2,1,1,2,0,0,0,37
evening,Fri,STYLE,KELLY,COLOR,KELLY,2,75,Fri,morning,0,1,75,2,1,1,2,0,0,0,21
evening,Fri,STYLE,JJ,COLOR,JOANNE,2,100,Sat,morning,0,1,502,9,7,2,5,0,0,0,13
evening,Fri,STYLE,BECKY,COLOR,BECKY,0,0,Thurs,,1,0,0,2,1,1,0,2,2,0,1
evening,Fri,STYLE,HOUSE,COLOR,JOANNE,2,70,Fri,afternoon,0,0,700,13,9,4,1,3,5,0,7
evening,Fri,STYLE,JJ,COLOR,JOANNE,2,242,Thurs,afternoon,0,1,242,2,1,1,2,0,0,0,50
evening,Fri,STYLE,JJ,COLOR,JOANNE,0,0,Tues,,0,0,82,2,1,1,1,1,0,0,10
evening,Fri,STYLE,JJ,COLOR,JOANNE,2,50,Tues,afternoon,0,0,722,14,9,5,4,5,3,0,24
evening,Fri,STYLE,JJ,COLOR,JOANNE,2,187,Thurs,evening,0,1,426,6,3,3,5,0,0,0,29
evening,Sat,STYLE,JJ,COLOR,JOANNE,2,120,Tues,evening,0,1,292,5,4,1,2,0,0,0,4
evening,Sun,STYLE,BECKY,COLOR,JOANNE,2,192,Thurs,evening,0,1,586,9,7,2,5,0,0,0,10
evening,Thurs,STYLE,JJ,COLOR,JOANNE,2,95,Tues,evening,0,1,95,2,1,1,2,0,0,0,37
evening,Thurs,STYLE,JJ,COLOR,JOANNE,1,70,Sat,afternoon,0,0,210,3,1,2,2,0,0,0,40
evening,Thurs,STYLE,JOANNE,COLOR,JOANNE,1,70,Sat,afternoon,0,0,210,3,1,2,2,0,0,0,40
evening,Thurs,STYLE,BECKY,COLOR,JOANNE,2,120,Fri,afternoon,0,1,302,5,4,1,3,0,0,0,6
evening,Thurs,STYLE,SINEAD,COLOR,JOANNE,3,125,Sat,afternoon,0,1,225,5,2,2,5,0,0,0,26
evening,Thurs,STYLE,JJ,COLOR,KELLY,2,147,Tues,evening,0,1,147,2,1,1,2,0,0,0,65
evening,Thurs,STYLE,JJ,COLOR,KELLY,2,110,Fri,morning,0,1,110,2,1,1,2,0,0,0,41
evening,Thurs,STYLE,JJ,COLOR,KELLY,2,172,Wed,morning,0,1,172,2,1,1,2,0,0,0,43
evening,Thurs,STYLE,JJ,COLOR,JOANNE,2,155.45,Sat,morning,0,1,239,4,2,2,3,0,0,0,33
evening,Tues,STYLE,BECKY,COLOR,BECKY,2,75,Fri,evening,0,1,75,4,2,2,2,2,2,0,74
evening,Tues,STYLE,BECKY,COLOR,JOANNE,2,190,Tues,evening,0,1,190,2,1,1,2,0,0,0,63
evening,Tues,STYLE,KELLY,COLOR,JOANNE,2,120,Sat,afternoon,0,1,202,4,3,1,2,0,0,0,52
evening,Tues,STYLE,BECKY,COLOR,JOANNE,0,0,Fri,,0,0,622,12,8,4,4,5,3,0,4
evening,Tues,STYLE,BECKY,COLOR,JOANNE,2,180,Fri,afternoon,0,1,180,2,1,1,2,0,0,0,39
evening,Wed,STYLE,SINEAD,COLOR,JOANNE,1,160,Thurs,evening,0,0,230,2,1,1,0,0,0,0,6
evening,Wed,STYLE,JJ,COLOR,JOANNE,2,50,Sat,afternoon,0,0,1068,12,11,1,0,0,5,1,4
evening,Fri,MISC,KELLY,MISC,KELLY,1,0,Fri,evening,0,0,0,1,0,0,0,0,0,0,28
evening,Tues,MISC,BECKY,MISC,BECKY,0,0,Tues,,1,0,60,2,1,0,0,1,1,0,14
evening,Fri,STYLE,BECKY,MISC,BECKY,1,0,Fri,evening,0,0,140,5,4,0,0,1,2,0,21
evening,Tues,STYLE,JJ,MISC,JJ,1,0,Sat,morning,0,0,82,3,1,0,0,0,0,0,24
evening,Tues,STYLE,SINEAD,MISC,SINEAD,1,0,Thurs,evening,0,0,0,1,0,0,0,0,0,0,40
evening,Tues,STYLE,JJ,MISC,JJ,1,0,Tues,morning,0,0,0,1,0,0,0,0,0,0,49
evening,Fri,COLOR,JOANNE,STYLE,KELLY,0,0,Wed,,1,0,350,5,4,1,2,2,3,0,2
evening,Fri,COLOR,KELLY,STYLE,KELLY,0,0,Tues,,1,0,0,2,1,1,0,2,2,0,10
evening,Thurs,COLOR,JOANNE,STYLE,JJ,1,102,Wed,evening,0,0,184,2,2,0,0,0,0,0,57
evening,Thurs,COLOR,JOANNE,STYLE,JOANNE,3,172.73,Thurs,evening,0,1,352,6,3,3,5,0,0,0,42
evening,Thurs,COLOR,JOANNE,STYLE,BECKY,1,60,Fri,evening,0,0,60,1,1,0,0,0,0,0,6
evening,Thurs,COLOR,JOANNE,STYLE,SINEAD,1,70,Sat,afternoon,0,0,70,1,1,0,0,0,0,0,47
evening,Thurs,COLOR,JOANNE,STYLE,BECKY,0,0,Tues,,0,0,400,7,6,0,0,2,3,0,2
evening,Thurs,COLOR,JOANNE,STYLE,JJ,1,119.8,Fri,evening,0,1,82,1,1,0,1,0,0,0,69
evening,Thurs,COLOR,JOANNE,STYLE,SINEAD,1,50,Sat,afternoon,0,0,394,7,6,1,3,0,0,0,5
evening,Tues,COLOR,JOANNE,STYLE,SINEAD,1,90,Tues,evening,0,0,172,3,3,0,0,0,0,0,7
evening,Tues,COLOR,JOANNE,STYLE,BECKY,1,50,Sat,afternoon,0,0,808,15,11,4,7,2,0,0,10
evening,Wed,COLOR,KELLY,STYLE,KELLY,1,35,Fri,evening,0,0,110,3,2,1,2,0,0,1,5
evening,Wed,COLOR,KELLY,STYLE,KELLY,1,0,Wed,,1,0,110,5,3,2,2,1,2,0,7
evening,Fri,MISC,JJ,STYLE,JJ,1,82,Thurs,evening,0,0,82,1,1,0,0,0,0,0,1
evening,Fri,MISC,BECKY,STYLE,BECKY,1,60,Tues,evening,0,0,60,1,1,0,0,0,0,0,31
evening,Fri,MISC,BECKY,STYLE,BECKY,0,0,Thurs,,1,0,140,4,4,0,0,1,2,0,1
evening,Thurs,MISC,JJ,STYLE,JJ,1,82,Wed,afternoon,0,0,82,1,1,0,0,0,0,0,29
evening,Thurs,MISC,JJ,STYLE,JJ,1,0,Wed,,1,0,0,7,5,2,0,6,7,0,1
evening,Thurs,MISC,JJ,STYLE,JJ,1,82,Thurs,morning,0,0,82,1,1,0,0,0,0,0,7
evening,Thurs,MISC,JJ,STYLE,JJ,1,40,Wed,afternoon,0,0,40,1,1,0,0,0,0,0,22
evening,Fri,STYLE,BECKY,STYLE,BECKY,1,30,Sat,afternoon,0,0,30,1,1,0,0,0,0,0,41
evening,Fri,STYLE,JJ,STYLE,JJ,1,30,Sun,afternoon,0,0,70,2,2,0,0,0,0,0,33
evening,Fri,STYLE,JJ,STYLE,JJ,1,119.6,Fri,evening,0,1,100,3,3,0,1,0,0,0,35
evening,Fri,STYLE,JJ,STYLE,JJ,1,82,Wed,evening,0,0,82,1,1,0,0,0,0,0,30
evening,Fri,STYLE,BECKY,STYLE,SINEAD,1,55,Sat,afternoon,0,0,145,4,4,0,1,1,0,0,20
evening,Fri,STYLE,KELLY,STYLE,KELLY,2,0,Wed,,0,0,205,8,5,3,4,2,2,0,9
evening,Fri,STYLE,HOUSE,STYLE,SINEAD,1,81.05,Thurs,afternoon,0,1,120,2,2,0,1,0,0,0,57
evening,Fri,STYLE,BECKY,STYLE,BECKY,1,30,Sat,afternoon,0,0,30,1,1,0,0,0,0,0,27
evening,Fri,STYLE,BECKY,STYLE,SINEAD,0,0,Wed,,1,0,230,3,2,1,0,2,2,0,2
evening,Fri,STYLE,BECKY,STYLE,SINEAD,1,0,Sat,morning,1,0,580,11,8,3,0,3,5,0,20
evening,Fri,STYLE,BECKY,STYLE,JJ,1,0,Sun,,1,0,0,2,1,1,0,1,2,0,12
evening,Fri,STYLE,JJ,STYLE,JJ,1,82,Thurs,afternoon,0,0,82,1,1,0,0,0,0,0,43
evening,Fri,STYLE,BECKY,STYLE,BECKY,1,30,Fri,evening,0,0,30,1,1,0,0,0,0,0,42
evening,Fri,STYLE,JJ,STYLE,JJ,1,82,Thurs,morning,0,0,82,1,1,0,0,0,0,0,120
evening,Fri,STYLE,JJ,STYLE,JJ,1,82,Sat,evening,0,0,82,1,1,0,0,0,0,0,69
evening,Fri,STYLE,KELLY,STYLE,KELLY,1,35,Sat,morning,0,0,35,1,1,0,0,0,0,0,34
evening,Fri,STYLE,BECKY,STYLE,BECKY,1,60,Tues,evening,0,0,60,1,1,0,0,0,0,0,94
evening,Fri,STYLE,JJ,STYLE,JJ,1,40,Fri,evening,0,0,40,1,1,0,0,0,0,0,56
evening,Fri,STYLE,JJ,STYLE,SINEAD,0,0,Wed,,0,0,230,5,3,2,2,2,0,0,37
evening,Fri,STYLE,BECKY,STYLE,BECKY,1,30,Tues,afternoon,0,0,30,1,1,0,0,0,0,0,31
evening,Fri,STYLE,BECKY,STYLE,BECKY,1,78.8,Fri,evening,0,1,80,2,2,0,1,0,0,0,28
evening,Fri,STYLE,BECKY,STYLE,KELLY,0,0,Wed,,1,0,350,5,4,1,2,2,3,0,2
evening,Fri,STYLE,KELLY,STYLE,KELLY,1,35,Tues,evening,0,0,35,1,1,0,0,0,0,0,66
evening,Fri,STYLE,BECKY,STYLE,SINEAD,1,55,Wed,evening,0,0,90,2,2,0,0,0,0,0,51
evening,Fri,STYLE,JJ,STYLE,SINEAD,1,70,Wed,afternoon,0,0,70,1,1,0,0,0,0,0,23
evening,Fri,STYLE,BECKY,STYLE,BECKY,1,80,Sun,evening,0,0,140,2,2,0,0,0,0,0,47
evening,Fri,STYLE,JJ,STYLE,JJ,1,281.2,Fri,morning,0,1,82,1,1,0,1,0,0,0,91
evening,Fri,STYLE,JJ,STYLE,JJ,1,0,Tues,evening,1,0,0,1,1,0,0,0,1,0,52
evening,Fri,STYLE,BECKY,STYLE,BECKY,0,0,Sat,,0,0,380,5,5,0,0,1,3,1,6
evening,Fri,STYLE,BECKY,STYLE,HOUSE,1,230,Sat,morning,0,0,710,9,9,0,0,2,5,1,13
evening,Fri,STYLE,BECKY,STYLE,BECKY,1,50,Fri,morning,0,0,80,2,2,0,0,0,0,0,49
evening,Fri,STYLE,BECKY,STYLE,BECKY,1,30,Tues,morning,0,0,30,1,1,0,0,0,0,0,59
evening,Fri,STYLE,KELLY,STYLE,KELLY,0,0,Tues,,1,0,0,2,1,1,0,2,2,0,10
evening,Fri,STYLE,BECKY,STYLE,BECKY,1,94.15,Sat,afternoon,0,1,60,1,1,0,1,0,0,0,83
evening,Fri,STYLE,JJ,STYLE,JJ,1,52,Thurs,evening,0,0,184,3,3,0,0,0,0,0,15
evening,Fri,STYLE,JJ,STYLE,JJ,0,0,Sat,,1,0,236,5,5,0,0,1,1,0,13
evening,Fri,STYLE,JJ,STYLE,BECKY,0,0,Sun,,1,0,288,7,7,0,0,2,2,0,12
evening,Sat,STYLE,KELLY,STYLE,KELLY,1,35,Thurs,afternoon,0,0,35,1,1,0,0,0,0,0,9
evening,Sat,STYLE,KELLY,STYLE,JJ,1,52,Fri,evening,0,0,134,2,2,0,0,0,0,0,15
evening,Sat,STYLE,BECKY,STYLE,BECKY,0,0,Fri,,0,0,940,15,15,0,0,4,9,1,1
evening,Sat,STYLE,JJ,STYLE,JJ,1,0,Tues,morning,1,0,966,10,10,0,0,0,5,0,4
evening,Sun,STYLE,BECKY,STYLE,BECKY,1,50,Tues,evening,0,0,80,2,2,0,1,0,0,1,12
evening,Sun,STYLE,BECKY,STYLE,BECKY,1,60,Sat,morning,0,0,60,1,1,0,0,0,0,0,57
evening,Sun,STYLE,JJ,STYLE,JJ,1,0,Wed,evening,1,0,1120,13,12,1,0,0,6,1,4
evening,Sun,STYLE,JJ,STYLE,JJ,1,0,Sat,afternoon,1,0,1276,16,15,1,0,1,8,1,8
evening,Thurs,STYLE,JJ,STYLE,JJ,1,40,Tues,morning,0,0,40,1,1,0,0,0,0,0,51
evening,Thurs,STYLE,JJ,STYLE,JJ,1,119.8,Fri,evening,0,1,82,1,1,0,1,0,0,0,41
evening,Thurs,STYLE,BECKY,STYLE,BECKY,1,50,Fri,morning,0,0,120,3,3,0,0,0,0,0,20
evening,Thurs,STYLE,SINEAD,STYLE,SINEAD,1,35,Thurs,evening,0,0,35,1,1,0,0,0,0,0,28
evening,Thurs,STYLE,BECKY,STYLE,BECKY,1,0,Tues,afternoon,1,0,390,4,4,0,0,0,2,1,9
evening,Thurs,STYLE,BECKY,STYLE,BECKY,0,0,Tues,,0,0,890,13,13,0,0,3,8,1,2
evening,Thurs,STYLE,SINEAD,STYLE,SINEAD,0,0,Sat,,0,0,35,2,2,0,0,1,0,0,19
evening,Thurs,STYLE,JJ,STYLE,JJ,1,102,Wed,evening,0,0,184,2,2,0,0,0,0,0,57
evening,Thurs,STYLE,KELLY,STYLE,JOANNE,3,172.73,Thurs,evening,0,1,352,6,3,3,5,0,0,0,42
evening,Thurs,STYLE,JOANNE,STYLE,JOANNE,3,172.73,Thurs,evening,0,1,352,6,3,3,5,0,0,0,42
evening,Thurs,STYLE,JOANNE,STYLE,BECKY,1,60,Fri,evening,0,0,60,1,1,0,0,0,0,0,6
evening,Thurs,STYLE,JJ,STYLE,SINEAD,0,0,Wed,,1,0,110,3,3,0,0,1,1,0,50
evening,Thurs,STYLE,JJ,STYLE,KELLY,1,52,Thurs,,0,0,214,5,5,0,0,2,1,0,28
evening,Thurs,STYLE,BECKY,STYLE,JJ,1,52,Thurs,evening,0,0,266,6,6,0,0,2,1,0,14
evening,Thurs,STYLE,BECKY,STYLE,SINEAD,1,30,Wed,evening,0,0,30,1,1,0,0,0,0,0,15
evening,Thurs,STYLE,JJ,STYLE,JJ,1,40,Thurs,evening,0,0,40,1,1,0,0,0,0,0,35
evening,Thurs,STYLE,JJ,STYLE,JJ,1,60,Wed,morning,0,0,160,3,3,0,0,0,0,0,36
evening,Thurs,STYLE,JJ,STYLE,JJ,0,0,Tues,,1,0,100,4,4,0,0,2,1,0,2
evening,Thurs,STYLE,KELLY,STYLE,KELLY,1,63.45,Thurs,evening,0,1,45,1,1,0,1,0,0,0,42
evening,Thurs,STYLE,JJ,STYLE,JJ,1,82,Thurs,afternoon,0,0,82,1,1,0,0,0,0,0,98
evening,Thurs,STYLE,BECKY,STYLE,SINEAD,1,35,Tues,evening,0,0,35,1,1,0,0,0,0,0,100
evening,Thurs,STYLE,JJ,STYLE,BECKY,0,0,Tues,,0,0,400,7,6,0,0,2,3,0,2
evening,Thurs,STYLE,JJ,STYLE,JJ,1,60,Thurs,afternoon,0,0,100,2,2,0,0,0,0,0,28
evening,Thurs,STYLE,SINEAD,STYLE,SINEAD,1,67,Thurs,afternoon,0,1,35,1,1,0,1,0,0,0,35
evening,Thurs,STYLE,BECKY,STYLE,SINEAD,1,55,Thurs,evening,0,0,90,2,2,0,1,0,0,0,35
evening,Thurs,STYLE,BECKY,STYLE,BECKY,1,50,Thurs,evening,0,0,140,3,3,0,1,0,0,0,28
evening,Thurs,STYLE,BECKY,STYLE,BECKY,1,0,Thurs,evening,1,0,0,1,1,0,0,0,1,0,28
evening,Thurs,STYLE,JJ,STYLE,JJ,1,119.8,Fri,evening,0,1,82,1,1,0,1,0,0,0,69
evening,Thurs,STYLE,SINEAD,STYLE,SINEAD,1,35,Sat,morning,0,0,35,1,1,0,0,0,0,0,26
evening,Thurs,STYLE,JJ,STYLE,JJ,1,60,Fri,afternoon,0,0,100,2,2,0,0,0,0,0,27
evening,Thurs,STYLE,KELLY,STYLE,KELLY,1,55,Tues,afternoon,0,0,90,2,2,0,0,0,0,0,30
evening,Thurs,STYLE,JJ,STYLE,BECKY,1,50,Thurs,afternoon,0,0,132,2,2,0,0,0,0,0,21
evening,Thurs,STYLE,JJ,STYLE,SINEAD,1,50,Sat,afternoon,0,0,394,7,6,1,3,0,0,0,5
evening,Tues,STYLE,BECKY,STYLE,KELLY,0,0,Sat,,1,0,80,3,3,0,2,1,1,0,17
evening,Tues,STYLE,SINEAD,STYLE,SINEAD,1,70,Tues,afternoon,0,0,70,1,1,0,0,0,0,0,35
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,0,Thurs,evening,1,0,440,5,5,0,0,0,3,1,5
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,30,Fri,evening,0,0,30,1,1,0,0,0,0,0,39
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,50,Tues,evening,0,0,80,2,2,0,0,0,0,0,35
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,50,Fri,evening,0,0,195,5,5,0,1,1,0,0,18
evening,Tues,STYLE,KELLY,STYLE,KELLY,0,0,Thurs,,1,0,240,10,7,3,4,3,3,0,12
evening,Tues,STYLE,JJ,STYLE,JJ,1,82,Fri,evening,0,0,82,1,1,0,0,0,0,0,60
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,30,Fri,afternoon,0,0,30,1,1,0,0,0,0,0,46
evening,Tues,STYLE,JJ,STYLE,JJ,1,40,Fri,morning,0,0,40,1,1,0,0,0,0,0,74
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,60,Sat,morning,0,0,60,1,1,0,0,0,0,0,45
evening,Tues,STYLE,JJ,STYLE,JJ,1,82,Wed,evening,0,0,82,1,1,0,0,0,0,1,20
evening,Tues,STYLE,SINEAD,STYLE,BECKY,1,50,Tues,morning,0,0,380,6,5,1,0,2,3,1,7
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,0,Tues,morning,1,0,1000,15,11,4,1,3,6,1,7
evening,Tues,STYLE,SINEAD,STYLE,SINEAD,1,35,Thurs,evening,0,0,35,1,1,0,0,0,0,0,40
evening,Tues,STYLE,BECKY,STYLE,SINEAD,0,0,Thurs,,0,0,90,3,3,0,0,1,0,0,33
evening,Tues,STYLE,BECKY,STYLE,SINEAD,1,90,Wed,evening,0,0,320,3,2,1,0,0,0,0,48
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,0,Sat,afternoon,1,0,0,4,4,0,0,3,4,1,17
evening,Tues,STYLE,KELLY,STYLE,BECKY,1,60,Fri,evening,0,0,60,1,1,0,0,0,0,0,67
evening,Tues,STYLE,BECKY,STYLE,SINEAD,1,35,Tues,evening,0,0,35,1,1,0,0,0,0,0,35
evening,Tues,STYLE,JJ,STYLE,JJ,1,40,Thurs,evening,0,0,40,1,1,0,0,0,0,0,47
evening,Tues,STYLE,JJ,STYLE,JJ,1,50,Tues,evening,0,0,90,2,2,0,0,0,0,0,35
evening,Tues,STYLE,JJ,STYLE,JJ,1,50,Tues,evening,0,0,140,3,3,0,0,0,0,0,28
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,60,Thurs,evening,0,0,60,2,2,0,0,0,1,0,26
evening,Tues,STYLE,JJ,STYLE,SINEAD,1,70,Thurs,evening,0,0,70,1,1,0,0,0,0,0,33
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,30,Tues,evening,0,0,30,1,1,0,0,0,0,0,35
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,50,Fri,evening,0,0,130,3,3,0,1,0,0,0,32
evening,Tues,STYLE,KELLY,STYLE,KELLY,1,35,Wed,evening,0,0,35,1,1,0,0,0,0,0,55
evening,Tues,STYLE,JJ,STYLE,JJ,1,40,Thurs,evening,0,0,40,1,1,0,0,0,0,0,33
evening,Tues,STYLE,JJ,STYLE,JJ,1,60,Tues,evening,0,0,100,2,2,0,0,0,0,0,35
evening,Tues,STYLE,JJ,STYLE,JJ,1,60,Tues,evening,0,0,160,3,3,0,0,0,0,0,35
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,62,Thurs,morning,0,1,30,1,1,0,1,0,0,0,26
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,60,Tues,evening,0,0,60,1,1,0,0,0,0,0,42
evening,Tues,STYLE,BECKY,STYLE,BECKY,1,80,Tues,evening,0,0,140,2,2,0,0,0,0,0,35
evening,Tues,STYLE,JJ,STYLE,JJ,1,60,Fri,evening,0,0,60,2,2,0,0,0,1,0,32
evening,Tues,STYLE,KELLY,STYLE,KELLY,1,30,Wed,afternoon,0,0,30,1,1,0,0,0,0,0,48
evening,Tues,STYLE,JJ,STYLE,JJ,0,0,Sat,,1,0,40,2,2,0,0,1,1,0,3
evening,Tues,STYLE,JJ,STYLE,JJ,1,0,Sat,afternoon,1,0,100,4,4,0,0,1,2,0,24
evening,Tues,STYLE,JJ,STYLE,JJ,1,40,Wed,afternoon,0,0,40,1,1,0,0,0,0,0,76
evening,Tues,STYLE,JJ,STYLE,JJ,1,82,Tues,afternoon,0,0,82,1,1,0,0,0,0,0,42
evening,Tues,STYLE,JJ,STYLE,JJ,1,30,Sat,afternoon,0,0,30,1,1,0,0,0,0,1,10
evening,Tues,STYLE,SINEAD,STYLE,SINEAD,1,50,Sat,afternoon,0,0,82,2,2,0,0,0,0,0,17
